CNTRCT_DE,RENT_GTN
2022-08-26,29431.47059
2022-08-27,27523.07692
2022-08-28,26200
2022-08-29,31667.85714
2022-08-30,30196.15385
2022-08-31,29135.38462
2022-09-01,22878.57143
2022-09-02,27337.36842
2022-09-03,30800
2022-09-04,24200
2022-09-05,24781.81818
2022-09-06,34365.38462
2022-09-07,34033.33333
2022-09-08,22737.5
2022-09-09,27433
2022-09-10,26200
2022-09-12,33500
2022-09-13,19976.66667
2022-09-14,28540.27778
2022-09-15,28997.05882
2022-09-16,29248
2022-09-17,24024.29167
2022-09-18,36500
2022-09-19,24314.66667
2022-09-20,27566.07143
2022-09-21,30304.16667
2022-09-22,28580
2022-09-23,27271.66667
2022-09-24,24506.66667
2022-09-25,30010
2022-09-26,28991.66667
2022-09-27,29888.88889
2022-09-28,26780
2022-09-29,28687.5
2022-09-30,28322.30769
2022-10-01,27835.52
2022-10-02,32666.66667
2022-10-03,36250
2022-10-04,32754.54545
2022-10-05,25528.84615
2022-10-06,24352.77778
2022-10-07,31981.25
2022-10-08,32008.33333
2022-10-09,52500
2022-10-10,27818.57143
2022-10-11,27306.33333
2022-10-12,30210
2022-10-13,26155.88235
2022-10-14,30799.61538
2022-10-15,35886.88889
2022-10-16,29067.5
2022-10-17,24783.33333
2022-10-18,26750
2022-10-19,37300
2022-10-20,21674.16667
2022-10-21,31750
2022-10-22,28495
2022-10-23,40000
2022-10-24,27619.73684
2022-10-25,24978.57143
2022-10-26,28611.66667
2022-10-27,23467
2022-10-28,29975
2022-10-29,30800
2022-10-31,27056.81818
2022-11-01,28868.75
2022-11-02,25688.88889
2022-11-03,28780
2022-11-04,29272.4
2022-11-05,32243.68421
2022-11-07,21821.42857
2022-11-08,25068.18182
2022-11-09,27979.54545
2022-11-10,31827.77778
2022-11-11,30486.18182
2022-11-12,27760
2022-11-13,26850
2022-11-14,34044.375
2022-11-15,23601.66667
2022-11-16,26720
2022-11-17,25476.81818
2022-11-18,26287.5
2022-11-19,28688.46154
2022-11-21,39700
2022-11-22,26655
2022-11-23,30171.42857
2022-11-24,26825
2022-11-25,29113.63636
2022-11-26,39000
2022-11-27,20000
2022-11-28,34910
2022-11-29,30440
2022-11-30,28534.61538
2022-12-01,23750.5
2022-12-02,25490.90909
2022-12-03,28969.23077
2022-12-04,48000
2022-12-05,26685.45455
2022-12-06,31128.57143
2022-12-07,25112.5
2022-12-08,23750
2022-12-09,32575
2022-12-10,29277.77778
2022-12-11,32500
2022-12-12,19778.125
2022-12-13,22804.44444
2022-12-14,15042.85714
2022-12-15,22156.66667
2022-12-16,31310
2022-12-17,31297.82609
2022-12-18,15627.5
2022-12-19,28100
2022-12-20,27625
2022-12-21,32277.77778
2022-12-22,19728.91667
2022-12-23,41298.33333
2022-12-24,35975
2022-12-25,25500
2022-12-26,28775
2022-12-27,30500
2022-12-28,30160
2022-12-29,24180
2022-12-30,32595.45455
2023-01-01,26000
2023-01-02,24500
2023-01-03,26937.5
2023-01-04,24162.5
2023-01-05,31166.66667
2023-01-06,28000
2023-01-07,23481.38889
2023-01-08,33900
2023-01-09,28500
2023-01-10,29122.22222
2023-01-11,22250
2023-01-12,29175
2023-01-13,29200
2023-01-14,28044.44444
2023-01-15,22250
2023-01-16,28128.9
2023-01-17,21885.71429
2023-01-18,22175
2023-01-19,23500
2023-01-20,29391.66667
2023-01-21,42000
2023-01-25,23200
2023-01-26,32875
2023-01-27,24250
2023-01-28,22500
2023-01-29,23000
2023-01-30,20000
