CNTRCT_DE,RENT_GTN
2022-11-02,37500
2022-11-03,35700
2022-11-04,43000
2022-11-05,40000
2022-11-06,50000
2022-11-07,38166.66667
2022-11-08,48000
2022-11-09,35766.66667
2022-11-10,32480
2022-11-11,20833.33333
2022-11-12,43687.5
2022-11-13,33500
2022-11-14,34418.75
2022-11-15,40000
2022-11-16,31010.14286
2022-11-17,18913
2022-11-18,29166.66667
2022-11-19,41650
2022-11-20,7569
2022-11-21,34200
2022-11-22,25553.25
2022-11-23,36519
2022-11-24,29610
2022-11-25,27500
2022-11-26,37020
2022-11-28,20000
2022-11-29,37700
2022-11-30,32333.33333
2022-12-01,38300
2022-12-02,29333.33333
2022-12-03,36000
2022-12-04,48000
2022-12-05,33912.5
2022-12-06,25000
2022-12-07,10000
2022-12-08,46020
2022-12-09,32283.33333
2022-12-10,43600
2022-12-12,34500
2022-12-13,16488
2022-12-14,40500
2022-12-15,32983.33333
2022-12-16,35731.375
2022-12-17,30000
2022-12-19,38000
2022-12-20,21300
2022-12-21,25416.66667
2022-12-22,33000
2022-12-23,39400
2022-12-24,27662.5
2022-12-26,37000
2022-12-27,35000
2022-12-28,30200
2022-12-29,44500
2022-12-30,40375
2022-12-31,33883.125
2023-01-02,34000
2023-01-03,29422.22222
2023-01-04,37033.33333
2023-01-05,37000
2023-01-06,36962.5
2023-01-07,31200
2023-01-09,30333.33333
2023-01-10,27000
2023-01-11,18471.6
2023-01-12,40333.33333
2023-01-13,28500
2023-01-14,27000
2023-01-16,39050
2023-01-17,41862.5
2023-01-18,31900
2023-01-19,37666.66667
2023-01-20,59000
2023-01-25,46000
2023-01-26,20000
2023-01-27,39000
2023-01-28,43575
2023-01-29,30000
2023-01-30,33000
