CNTRCT_DE,RENT_GTN
2022-08-15,43026.6
2022-08-16,44780
2022-08-17,35183.33333
2022-08-18,35025
2022-08-19,33046.15385
2022-08-20,42576.14286
2022-08-21,40500
2022-08-22,46257.5
2022-08-23,43591.1
2022-08-24,47031.66667
2022-08-25,50685
2022-08-26,47918.18182
2022-08-27,44372
2022-08-28,47450
2022-08-29,43242.78571
2022-08-30,44438.21429
2022-08-31,46830.76923
2022-09-01,41394.73684
2022-09-02,41294.11765
2022-09-03,46568.04878
2022-09-04,59633.33333
2022-09-05,39621.42857
2022-09-06,32899.30769
2022-09-07,44848.52941
2022-09-08,31828.57143
2022-09-09,57000
2022-09-11,58000
2022-09-12,43756.25
2022-09-13,46302.14286
2022-09-14,37982
2022-09-15,46476.92308
2022-09-16,39525
2022-09-17,51049.10714
2022-09-18,44537.5
2022-09-19,53976.92308
2022-09-20,40618.82353
2022-09-21,34540
2022-09-22,50041.4375
2022-09-23,40160.29412
2022-09-24,49061.29032
2022-09-25,45267.5
2022-09-26,35718.46154
2022-09-27,40216.66667
2022-09-28,48209.375
2022-09-29,37115.38462
2022-09-30,47002.10526
2022-10-01,49713.04348
2022-10-02,22916.66667
2022-10-03,36962.5
2022-10-04,44569.16667
2022-10-05,34325.11111
2022-10-06,36777.77778
2022-10-07,41251.66667
2022-10-08,40701.77419
2022-10-09,32480
2022-10-10,51033.33333
2022-10-11,39855
2022-10-12,42987.5
2022-10-13,46105.21429
2022-10-14,44050
2022-10-15,39228
2022-10-16,44487.5
2022-10-17,45316.66667
2022-10-18,35351.11111
2022-10-19,35219.21053
2022-10-20,48555.88235
2022-10-21,40406.66667
2022-10-22,41910
2022-10-23,26483.33333
2022-10-24,33092.22222
2022-10-25,33000
2022-10-26,44321.66667
2022-10-27,57500
2022-10-28,38054.54545
2022-10-29,47957.89474
2022-10-30,44333.33333
2022-10-31,31610
2022-11-01,35675
2022-11-02,37500
2022-11-03,27872.22222
2022-11-04,46613.07692
2022-11-05,43257.91667
2022-11-06,37875
2022-11-07,49663.63636
2022-11-08,34205.33333
2022-11-09,24300
2022-11-10,37073.05263
2022-11-11,44000
2022-11-12,38776.47059
2022-11-13,29933.33333
2022-11-14,42722.5
2022-11-15,28316.66667
2022-11-16,40622.22222
2022-11-17,39916.3
2022-11-18,53455.55556
2022-11-19,32924.21053
2022-11-20,22500
2022-11-21,46971.42857
2022-11-22,29784.61538
2022-11-23,35635
2022-11-24,38207.72727
2022-11-25,39937.5
2022-11-26,37215
2022-11-27,40240
2022-11-28,40741.66667
2022-11-29,30958.33333
2022-11-30,33378.125
2022-12-01,36656.25
2022-12-02,36600
2022-12-03,45378.57143
2022-12-04,35200
2022-12-05,31312.5
2022-12-06,28765.83333
2022-12-07,49430.76923
2022-12-08,34133.33333
2022-12-09,46400
2022-12-10,42691.25
2022-12-11,38222.22222
2022-12-12,19120
2022-12-13,27727.27273
2022-12-14,26091.66667
2022-12-15,34325
2022-12-16,45680
2022-12-17,39605.18519
2022-12-18,43000
2022-12-19,21420.72727
2022-12-20,37830.33333
2022-12-21,29646.07143
2022-12-22,39293.75
2022-12-23,45544.44444
2022-12-24,36578.57143
2022-12-25,61666.66667
2022-12-26,36553.33333
2022-12-27,29966.66667
2022-12-28,46037.5
2022-12-29,30167
2022-12-30,36014.16667
2022-12-31,41177.6
2023-01-02,24887.5
2023-01-03,29607.14286
2023-01-04,18625
2023-01-05,37400
2023-01-06,42870
2023-01-07,31907.61111
2023-01-08,29000
2023-01-09,24528.57143
2023-01-10,27507.69231
2023-01-11,40530
2023-01-12,33676.36364
2023-01-13,38353.33333
2023-01-14,39101.76471
2023-01-15,38783.33333
2023-01-16,41600
2023-01-17,28155
2023-01-18,31683.33333
2023-01-19,35380
2023-01-20,43928.57143
2023-01-21,36000
2023-01-25,43700
2023-01-26,39433.33333
2023-01-27,19611.11111
2023-01-28,36441.66667
2023-01-30,44077.77778
