CNTRCT_DE,RENT_GTN
2022-09-28,60312.5
2022-09-29,58093.33333
2022-09-30,53796.66667
2022-10-01,43500.55556
2022-10-03,53233.33333
2022-10-04,69514.28571
2022-10-05,48387.5
2022-10-06,69170
2022-10-07,92985.71429
2022-10-08,57534.16667
2022-10-09,65000
2022-10-10,53450
2022-10-11,83600
2022-10-12,72011
2022-10-13,63308.33333
2022-10-14,85983.21429
2022-10-15,71813.15789
2022-10-16,118500
2022-10-17,87411.11111
2022-10-18,77884.77778
2022-10-19,84450
2022-10-20,58608.33333
2022-10-21,62708.33333
2022-10-22,60346.38889
2022-10-23,74125
2022-10-24,56981.66667
2022-10-25,46514.28571
2022-10-26,49233.33333
2022-10-27,75366.66667
2022-10-28,64755.38462
2022-10-29,46969.28571
2022-10-30,37300
2022-10-31,75742.85714
2022-11-01,29000
2022-11-02,30578.6
2022-11-03,85266.66667
2022-11-04,90923.33333
2022-11-05,48995
2022-11-06,28666.66667
2022-11-07,51025
2022-11-08,42727.77778
2022-11-09,73721.42857
2022-11-10,48267.5
2022-11-11,89330.55556
2022-11-12,95180
2022-11-13,69250
2022-11-14,67918.18182
2022-11-15,48650
2022-11-16,83500
2022-11-17,56462.5
2022-11-18,74083.33333
2022-11-19,47720.66667
2022-11-20,117766.6667
2022-11-21,50242.5
2022-11-22,38570.2
2022-11-23,61115.38462
2022-11-24,62980
2022-11-25,45580
2022-11-26,98738
2022-11-27,38754.28571
2022-11-28,45850
2022-11-29,57375
2022-11-30,46785.71429
2022-12-01,90964.375
2022-12-02,55000
2022-12-03,53707.5
2022-12-04,77500
2022-12-05,106000
2022-12-06,30760
2022-12-07,62795
2022-12-08,36124.28571
2022-12-09,43050
2022-12-10,49480
2022-12-11,51000
2022-12-12,57807.69231
2022-12-13,33500
2022-12-14,61225
2022-12-15,42666.66667
2022-12-16,67500
2022-12-17,58117.38095
2022-12-18,47350
2022-12-19,53500
2022-12-20,47664.28571
2022-12-21,79408.33333
2022-12-22,57111.11111
2022-12-23,57105.55556
2022-12-24,49500
2022-12-26,68690
2022-12-27,42166.66667
2022-12-28,44318.28571
2022-12-29,49000
2022-12-30,49115.63636
2022-12-31,62500
2023-01-01,15000
2023-01-02,20000
2023-01-03,35666.66667
2023-01-04,58157.5
2023-01-05,73850
2023-01-06,51375
2023-01-07,60955
2023-01-08,57833.33333
2023-01-09,71325
2023-01-10,47683.33333
2023-01-11,54812.5
2023-01-12,83750
2023-01-13,53783.33333
2023-01-14,55363.63636
2023-01-16,108900
2023-01-17,58000
2023-01-18,47181
2023-01-19,31560.5
2023-01-20,21000
2023-01-21,55000
2023-01-24,50000
2023-01-25,61750
2023-01-26,67880
2023-01-27,71141.66667
2023-01-28,62344.44444
2023-01-30,3593
