BJDONG_NM,CNTRCT_DE,RENT_GTN
도림동,2022-01-12,37275.0
도림동,2022-01-13,38000.0
도림동,2022-01-14,35700.0
도림동,2022-01-15,16000.0
도림동,2022-01-17,73000.0
도림동,2022-01-18,38325.0
도림동,2022-01-19,26000.0
도림동,2022-01-20,40000.0
도림동,2022-01-22,41850.0
도림동,2022-01-24,46000.0
도림동,2022-01-25,60000.0
도림동,2022-01-26,42000.0
도림동,2022-01-27,58000.0
도림동,2022-02-05,49000.0
도림동,2022-02-09,13650.0
도림동,2022-02-10,55000.0
도림동,2022-02-12,41966.666666666664
도림동,2022-02-16,20000.0
도림동,2022-02-19,43266.666666666664
도림동,2022-02-21,39000.0
도림동,2022-02-22,53000.0
도림동,2022-02-24,40475.0
도림동,2022-02-25,37800.0
도림동,2022-02-26,50400.0
도림동,2022-02-28,57750.0
도림동,2022-03-01,43350.0
도림동,2022-03-05,43900.0
도림동,2022-03-09,57750.0
도림동,2022-03-11,66000.0
도림동,2022-03-12,44100.0
도림동,2022-03-14,28000.0
도림동,2022-03-15,20000.0
도림동,2022-03-18,43000.0
도림동,2022-03-19,40000.0
도림동,2022-03-23,63000.0
도림동,2022-03-26,37166.666666666664
도림동,2022-03-28,29000.0
도림동,2022-03-31,57850.0
도림동,2022-04-01,53000.0
도림동,2022-04-02,23325.0
도림동,2022-04-04,75000.0
도림동,2022-04-05,44850.0
도림동,2022-04-06,18000.0
도림동,2022-04-09,36700.0
도림동,2022-04-11,46700.0
도림동,2022-04-12,75000.0
도림동,2022-04-15,47250.0
도림동,2022-04-16,43000.0
도림동,2022-04-18,51000.0
도림동,2022-04-23,38850.0
도림동,2022-04-29,49000.0
도림동,2022-04-30,49366.666666666664
도림동,2022-05-02,44100.0
도림동,2022-05-05,20000.0
도림동,2022-05-06,30625.0
도림동,2022-05-10,43250.0
도림동,2022-05-13,36750.0
도림동,2022-05-14,43500.0
도림동,2022-05-15,55000.0
도림동,2022-05-17,34075.0
도림동,2022-05-20,38850.0
도림동,2022-05-21,72450.0
도림동,2022-05-23,42000.0
도림동,2022-05-25,45000.0
도림동,2022-05-27,42000.0
도림동,2022-05-28,39450.0
도림동,2022-05-30,40000.0
도림동,2022-06-01,38500.0
도림동,2022-06-03,35280.0
도림동,2022-06-07,54000.0
도림동,2022-06-09,58000.0
도림동,2022-06-10,15500.0
도림동,2022-06-11,46000.0
도림동,2022-06-13,5569.0
도림동,2022-06-14,6664.5
도림동,2022-06-15,5569.0
도림동,2022-06-20,54600.0
도림동,2022-06-21,6112.0
도림동,2022-06-22,6112.0
도림동,2022-06-23,7760.0
도림동,2022-06-25,32267.5
도림동,2022-06-27,52000.0
도림동,2022-07-05,38850.0
도림동,2022-07-07,26500.0
도림동,2022-07-08,14500.0
도림동,2022-07-09,35750.0
도림동,2022-07-13,52000.0
도림동,2022-07-14,48000.0
도림동,2022-07-17,24150.0
도림동,2022-07-18,3456.0
도림동,2022-07-22,24600.0
도림동,2022-07-23,39837.5
도림동,2022-07-25,34650.0
도림동,2022-07-27,50330.0
도림동,2022-07-28,61500.0
도림동,2022-08-01,14000.0
도림동,2022-08-06,27000.0
도림동,2022-08-07,75000.0
도림동,2022-08-08,35300.0
도림동,2022-08-13,43858.333333333336
도림동,2022-08-16,19000.0
도림동,2022-08-17,58800.0
도림동,2022-08-20,27000.0
도림동,2022-08-22,33000.0
도림동,2022-08-25,34505.0
도림동,2022-08-26,13000.0
도림동,2022-08-29,49000.0
도림동,2022-09-03,60000.0
도림동,2022-09-05,26500.0
도림동,2022-09-13,37480.0
도림동,2022-09-15,38500.0
도림동,2022-09-18,40900.0
도림동,2022-09-23,65000.0
도림동,2022-09-28,62000.0
도림동,2022-10-04,16000.0
도림동,2022-10-10,14000.0
도림동,2022-10-15,38100.0
도림동,2022-10-27,17000.0
도림동,2022-11-01,26000.0
도림동,2022-11-05,45000.0
도림동,2022-11-08,46000.0
도림동,2022-11-10,90000.0
도림동,2022-11-13,42000.0
도림동,2022-11-18,46000.0
도림동,2022-11-22,59000.0
도림동,2022-11-25,26000.0
도림동,2022-11-26,53000.0
도림동,2022-11-30,68000.0
도림동,2022-12-05,17000.0
도림동,2022-12-09,9556.0
도림동,2022-12-12,20000.0
도림동,2022-12-15,40000.0
도림동,2022-12-19,50000.0
도림동,2022-12-23,26250.0
도림동,2022-12-24,34500.0
도림동,2023-01-27,45000.0
도림동,2023-01-28,52000.0
도림동,2023-01-30,34200.0
도봉동,2022-01-03,16430.0
도봉동,2022-01-05,28300.0
도봉동,2022-01-06,23500.0
도봉동,2022-01-07,28000.0
도봉동,2022-01-11,36000.0
도봉동,2022-01-12,23000.0
도봉동,2022-01-13,40000.0
도봉동,2022-01-15,25105.0
도봉동,2022-01-17,22524.5
도봉동,2022-01-18,34500.0
도봉동,2022-01-19,40666.666666666664
도봉동,2022-01-20,35500.0
도봉동,2022-01-21,21500.0
도봉동,2022-01-22,28925.0
도봉동,2022-01-24,30038.333333333332
도봉동,2022-01-26,18700.0
도봉동,2022-01-27,24050.0
도봉동,2022-01-28,29075.0
도봉동,2022-01-29,20000.0
도봉동,2022-01-30,9300.0
도봉동,2022-02-05,37241.666666666664
도봉동,2022-02-06,22000.0
도봉동,2022-02-07,33175.0
도봉동,2022-02-08,28100.0
도봉동,2022-02-09,46000.0
도봉동,2022-02-10,36250.0
도봉동,2022-02-11,24850.0
도봉동,2022-02-12,26966.666666666668
도봉동,2022-02-14,23555.0
도봉동,2022-02-15,27750.0
도봉동,2022-02-16,24800.0
도봉동,2022-02-18,29190.0
도봉동,2022-02-19,34971.42857142857
도봉동,2022-02-21,25000.0
도봉동,2022-02-22,30318.75
도봉동,2022-02-23,32725.0
도봉동,2022-02-24,31000.0
도봉동,2022-02-25,34566.666666666664
도봉동,2022-02-28,35250.0
도봉동,2022-03-01,33000.0
도봉동,2022-03-03,25000.0
도봉동,2022-03-04,40000.0
도봉동,2022-03-05,31300.0
도봉동,2022-03-06,32550.0
도봉동,2022-03-07,26456.25
도봉동,2022-03-08,33775.0
도봉동,2022-03-09,18900.0
도봉동,2022-03-10,22933.333333333332
도봉동,2022-03-12,20000.0
도봉동,2022-03-15,18000.0
도봉동,2022-03-18,16000.0
도봉동,2022-03-19,26258.333333333332
도봉동,2022-03-21,28000.0
도봉동,2022-03-23,20000.0
도봉동,2022-03-24,23000.0
도봉동,2022-03-25,35600.0
도봉동,2022-03-26,26300.0
도봉동,2022-03-27,25000.0
도봉동,2022-03-28,24975.0
도봉동,2022-03-30,33625.0
도봉동,2022-04-01,19966.666666666668
도봉동,2022-04-02,24650.0
도봉동,2022-04-04,33000.0
도봉동,2022-04-05,24875.0
도봉동,2022-04-06,27000.0
도봉동,2022-04-07,27650.0
도봉동,2022-04-08,26500.0
도봉동,2022-04-09,15500.0
도봉동,2022-04-11,35100.0
도봉동,2022-04-12,40000.0
도봉동,2022-04-13,21162.5
도봉동,2022-04-14,34000.0
도봉동,2022-04-15,44000.0
도봉동,2022-04-16,26700.0
도봉동,2022-04-18,15900.0
도봉동,2022-04-19,48000.0
도봉동,2022-04-20,37725.0
도봉동,2022-04-21,18650.0
도봉동,2022-04-22,38000.0
도봉동,2022-04-23,24000.0
도봉동,2022-04-24,36700.0
도봉동,2022-04-25,35833.333333333336
도봉동,2022-04-28,32050.0
도봉동,2022-04-30,26350.0
도봉동,2022-05-02,17800.0
도봉동,2022-05-04,20000.0
도봉동,2022-05-05,28350.0
도봉동,2022-05-06,22000.0
도봉동,2022-05-07,27250.0
도봉동,2022-05-10,11866.666666666666
도봉동,2022-05-11,21233.333333333332
도봉동,2022-05-12,28350.0
도봉동,2022-05-13,35325.0
도봉동,2022-05-14,48000.0
도봉동,2022-05-16,25000.0
도봉동,2022-05-18,26200.0
도봉동,2022-05-19,28183.333333333332
도봉동,2022-05-20,20640.0
도봉동,2022-05-21,25666.666666666668
도봉동,2022-05-23,27268.5
도봉동,2022-05-25,18833.333333333332
도봉동,2022-05-26,48000.0
도봉동,2022-05-27,23650.0
도봉동,2022-05-28,35000.0
도봉동,2022-05-31,9300.0
도봉동,2022-06-01,13650.0
도봉동,2022-06-02,17850.0
도봉동,2022-06-03,22000.0
도봉동,2022-06-04,23000.0
도봉동,2022-06-07,30400.0
도봉동,2022-06-08,43000.0
도봉동,2022-06-09,26000.0
도봉동,2022-06-10,29400.0
도봉동,2022-06-12,24100.0
도봉동,2022-06-13,22500.0
도봉동,2022-06-14,45000.0
도봉동,2022-06-15,32666.666666666668
도봉동,2022-06-16,25575.0
도봉동,2022-06-18,22000.0
도봉동,2022-06-21,10500.0
도봉동,2022-06-22,35000.0
도봉동,2022-06-23,21350.0
도봉동,2022-06-24,26450.0
도봉동,2022-06-26,23000.0
도봉동,2022-06-28,20000.0
도봉동,2022-06-29,29400.0
도봉동,2022-06-30,18300.0
도봉동,2022-07-01,35000.0
도봉동,2022-07-02,17600.0
도봉동,2022-07-03,32000.0
도봉동,2022-07-05,30450.0
도봉동,2022-07-06,24150.0
도봉동,2022-07-08,23400.0
도봉동,2022-07-10,29400.0
도봉동,2022-07-12,23000.0
도봉동,2022-07-13,34450.0
도봉동,2022-07-14,36750.0
도봉동,2022-07-15,10000.0
도봉동,2022-07-16,26461.666666666668
도봉동,2022-07-17,44000.0
도봉동,2022-07-18,27050.0
도봉동,2022-07-19,29500.0
도봉동,2022-07-20,30500.0
도봉동,2022-07-21,29400.0
도봉동,2022-07-22,23000.0
도봉동,2022-07-23,45000.0
도봉동,2022-07-25,36000.0
도봉동,2022-07-26,29000.0
도봉동,2022-07-27,36333.333333333336
도봉동,2022-07-29,31700.0
도봉동,2022-07-30,39000.0
도봉동,2022-08-01,29750.0
도봉동,2022-08-02,18900.0
도봉동,2022-08-05,31250.0
도봉동,2022-08-06,24750.0
도봉동,2022-08-07,24000.0
도봉동,2022-08-09,38000.0
도봉동,2022-08-11,19150.0
도봉동,2022-08-13,32200.0
도봉동,2022-08-14,28000.0
도봉동,2022-08-15,23400.0
도봉동,2022-08-16,37000.0
도봉동,2022-08-18,27000.0
도봉동,2022-08-19,30325.0
도봉동,2022-08-20,24716.666666666668
도봉동,2022-08-22,31500.0
도봉동,2022-08-24,36250.0
도봉동,2022-08-25,31000.0
도봉동,2022-08-26,20962.5
도봉동,2022-08-27,23000.0
도봉동,2022-08-29,29000.0
도봉동,2022-08-30,35000.0
도봉동,2022-09-01,21233.333333333332
도봉동,2022-09-02,23145.0
도봉동,2022-09-05,29000.0
도봉동,2022-09-06,28400.0
도봉동,2022-09-07,40000.0
도봉동,2022-09-08,37000.0
도봉동,2022-09-10,26200.0
도봉동,2022-09-12,35000.0
도봉동,2022-09-13,20000.0
도봉동,2022-09-14,29400.0
도봉동,2022-09-15,36000.0
도봉동,2022-09-16,33250.0
도봉동,2022-09-17,24555.0
도봉동,2022-09-19,7000.0
도봉동,2022-09-20,26200.0
도봉동,2022-09-21,27825.0
도봉동,2022-09-22,16800.0
도봉동,2022-09-23,28050.0
도봉동,2022-09-24,15070.0
도봉동,2022-09-25,17850.0
도봉동,2022-09-26,43000.0
도봉동,2022-09-27,33000.0
도봉동,2022-09-28,9920.0
도봉동,2022-09-29,39000.0
도봉동,2022-10-01,33600.0
도봉동,2022-10-02,37500.0
도봉동,2022-10-03,35500.0
도봉동,2022-10-05,40000.0
도봉동,2022-10-06,43000.0
도봉동,2022-10-07,25175.0
도봉동,2022-10-08,14500.0
도봉동,2022-10-10,31975.0
도봉동,2022-10-11,21948.333333333332
도봉동,2022-10-12,24266.666666666668
도봉동,2022-10-14,32166.666666666668
도봉동,2022-10-15,32987.5
도봉동,2022-10-16,30885.0
도봉동,2022-10-18,21000.0
도봉동,2022-10-19,42000.0
도봉동,2022-10-24,33000.0
도봉동,2022-10-25,35250.0
도봉동,2022-10-26,39000.0
도봉동,2022-10-27,14551.5
도봉동,2022-10-28,18800.0
도봉동,2022-10-29,41500.0
도봉동,2022-11-02,23000.0
도봉동,2022-11-03,25250.0
도봉동,2022-11-04,24237.0
도봉동,2022-11-05,33131.666666666664
도봉동,2022-11-07,22000.0
도봉동,2022-11-08,29000.0
도봉동,2022-11-09,20000.0
도봉동,2022-11-10,34833.333333333336
도봉동,2022-11-11,22450.0
도봉동,2022-11-16,35000.0
도봉동,2022-11-17,35500.0
도봉동,2022-11-18,27900.0
도봉동,2022-11-19,30000.0
도봉동,2022-11-22,23000.0
도봉동,2022-11-23,39750.0
도봉동,2022-11-24,33575.0
도봉동,2022-11-27,23000.0
도봉동,2022-11-28,42000.0
도봉동,2022-12-02,37000.0
도봉동,2022-12-03,30000.0
도봉동,2022-12-05,19750.0
도봉동,2022-12-06,35433.333333333336
도봉동,2022-12-07,24000.0
도봉동,2022-12-12,36000.0
도봉동,2022-12-13,25000.0
도봉동,2022-12-17,22000.0
도봉동,2022-12-18,7000.0
도봉동,2022-12-22,17973.5
도봉동,2022-12-26,26250.0
도봉동,2022-12-28,40000.0
도봉동,2022-12-29,12600.0
도봉동,2022-12-30,38000.0
도봉동,2023-01-07,35250.0
도봉동,2023-01-08,35000.0
도봉동,2023-01-10,22400.0
도봉동,2023-01-11,9000.0
도봉동,2023-01-13,22875.0
도봉동,2023-01-14,32500.0
도봉동,2023-01-17,16850.0
도봉동,2023-01-20,25333.333333333332
도봉동,2023-01-25,30000.0
도봉동,2023-01-26,29625.0
도봉동,2023-01-28,21000.0
도선동,2022-01-03,23700.0
도선동,2022-01-05,23000.0
도선동,2022-01-07,23000.0
도선동,2022-01-08,34540.0
도선동,2022-01-09,73000.0
도선동,2022-01-12,24000.0
도선동,2022-01-15,26250.0
도선동,2022-01-20,24000.0
도선동,2022-01-22,19900.0
도선동,2022-01-25,33000.0
도선동,2022-01-27,24000.0
도선동,2022-01-28,24000.0
도선동,2022-01-29,34000.0
도선동,2022-02-04,25000.0
도선동,2022-02-05,23400.0
도선동,2022-02-07,19900.0
도선동,2022-02-08,26670.0
도선동,2022-02-10,24000.0
도선동,2022-02-11,26400.0
도선동,2022-02-14,10000.0
도선동,2022-02-16,35000.0
도선동,2022-02-17,25000.0
도선동,2022-02-19,34000.0
도선동,2022-02-21,31700.0
도선동,2022-02-22,28250.0
도선동,2022-02-24,25250.0
도선동,2022-02-26,30533.333333333332
도선동,2022-03-01,30000.0
도선동,2022-03-03,25000.0
도선동,2022-03-05,24400.0
도선동,2022-03-09,50000.0
도선동,2022-03-11,13000.0
도선동,2022-03-14,25000.0
도선동,2022-03-15,24000.0
도선동,2022-03-16,25000.0
도선동,2022-03-17,18000.0
도선동,2022-03-18,14700.0
도선동,2022-03-19,28500.0
도선동,2022-03-23,29500.0
도선동,2022-03-26,20895.0
도선동,2022-03-30,52500.0
도선동,2022-03-31,24800.0
도선동,2022-04-02,18585.0
도선동,2022-04-05,51000.0
도선동,2022-04-13,35000.0
도선동,2022-04-16,22500.0
도선동,2022-04-22,23500.0
도선동,2022-04-23,23000.0
도선동,2022-04-30,21000.0
도선동,2022-05-02,34533.333333333336
도선동,2022-05-07,17640.0
도선동,2022-05-11,21500.0
도선동,2022-05-12,21000.0
도선동,2022-05-14,20400.0
도선동,2022-05-18,33000.0
도선동,2022-05-19,21450.0
도선동,2022-05-21,32000.0
도선동,2022-05-23,20131.0
도선동,2022-05-25,33450.0
도선동,2022-05-26,26933.333333333332
도선동,2022-05-27,18900.0
도선동,2022-05-28,21475.0
도선동,2022-05-29,52500.0
도선동,2022-05-31,31025.0
도선동,2022-06-01,17800.0
도선동,2022-06-02,19950.0
도선동,2022-06-04,21785.0
도선동,2022-06-07,23300.0
도선동,2022-06-09,21500.0
도선동,2022-06-10,54000.0
도선동,2022-06-11,21000.0
도선동,2022-06-17,20475.0
도선동,2022-06-18,27838.5
도선동,2022-06-20,29250.0
도선동,2022-06-25,22300.0
도선동,2022-06-29,24500.0
도선동,2022-07-01,24900.0
도선동,2022-07-02,22866.666666666668
도선동,2022-07-05,19000.0
도선동,2022-07-06,23000.0
도선동,2022-07-07,26000.0
도선동,2022-07-09,33500.0
도선동,2022-07-16,30250.0
도선동,2022-07-18,22000.0
도선동,2022-07-19,24800.0
도선동,2022-07-20,19000.0
도선동,2022-07-21,20000.0
도선동,2022-07-23,28750.0
도선동,2022-07-25,32000.0
도선동,2022-07-28,18900.0
도선동,2022-07-29,15750.0
도선동,2022-08-03,27000.0
도선동,2022-08-05,15435.0
도선동,2022-08-06,22900.0
도선동,2022-08-08,23900.0
도선동,2022-08-10,22500.0
도선동,2022-08-11,23000.0
도선동,2022-08-12,23600.0
도선동,2022-08-13,68000.0
도선동,2022-08-15,22000.0
도선동,2022-08-22,30000.0
도선동,2022-08-24,23100.0
도선동,2022-08-26,17600.0
도선동,2022-09-05,30500.0
도선동,2022-09-07,27300.0
도선동,2022-09-13,23500.0
도선동,2022-09-15,24000.0
도선동,2022-09-19,24000.0
도선동,2022-09-22,23500.0
도선동,2022-10-04,70000.0
도선동,2022-10-08,39922.5
도선동,2022-10-10,42000.0
도선동,2022-10-11,27000.0
도선동,2022-10-13,19000.0
도선동,2022-10-15,24000.0
도선동,2022-10-17,19000.0
도선동,2022-10-20,55000.0
도선동,2022-10-21,55000.0
도선동,2022-10-29,23500.0
도선동,2022-11-05,21700.0
도선동,2022-11-11,23500.0
도선동,2022-11-14,23000.0
도선동,2022-11-16,52000.0
도선동,2022-11-18,70000.0
도선동,2022-11-19,22474.0
도선동,2022-11-26,23700.0
도선동,2022-12-03,30000.0
도선동,2022-12-06,20000.0
도선동,2022-12-09,45150.0
도선동,2022-12-10,23100.0
도선동,2022-12-13,22000.0
도선동,2022-12-15,24500.0
도선동,2022-12-16,32000.0
도선동,2022-12-19,25198.0
도선동,2022-12-28,24000.0
도선동,2022-12-31,19000.0
도선동,2023-01-06,17800.0
도선동,2023-01-11,13650.0
도선동,2023-01-17,18900.0
도선동,2023-01-18,20000.0
도선동,2023-01-26,21000.0
도원동,2022-01-04,15750.0
도원동,2022-01-08,63000.0
도원동,2022-01-14,52500.0
도원동,2022-01-15,50966.666666666664
도원동,2022-01-19,45150.0
도원동,2022-01-22,57750.0
도원동,2022-01-23,18000.0
도원동,2022-01-25,63000.0
도원동,2022-02-02,50400.0
도원동,2022-02-03,44000.0
도원동,2022-02-04,75000.0
도원동,2022-02-05,45000.0
도원동,2022-02-12,44100.0
도원동,2022-02-13,47250.0
도원동,2022-02-14,51450.0
도원동,2022-02-16,39000.0
도원동,2022-02-20,75000.0
도원동,2022-02-24,64500.0
도원동,2022-02-26,51471.42857142857
도원동,2022-03-02,51400.0
도원동,2022-03-11,50000.0
도원동,2022-03-12,42000.0
도원동,2022-03-13,44646.0
도원동,2022-03-15,62000.0
도원동,2022-03-17,63000.0
도원동,2022-03-19,65200.0
도원동,2022-03-23,84000.0
도원동,2022-03-25,41500.0
도원동,2022-03-28,85000.0
도원동,2022-04-06,14700.0
도원동,2022-04-15,53500.0
도원동,2022-04-30,18000.0
도원동,2022-05-02,44500.0
도원동,2022-05-04,17000.0
도원동,2022-05-12,63000.0
도원동,2022-05-16,64100.0
도원동,2022-05-17,3429.0
도원동,2022-05-25,75000.0
도원동,2022-06-02,62500.0
도원동,2022-06-04,27575.0
도원동,2022-06-09,40900.0
도원동,2022-06-11,56150.0
도원동,2022-06-15,63000.0
도원동,2022-06-18,50400.0
도원동,2022-06-22,21484.333333333332
도원동,2022-06-25,50400.0
도원동,2022-06-28,49350.0
도원동,2022-07-02,71000.0
도원동,2022-07-07,59000.0
도원동,2022-07-08,57750.0
도원동,2022-07-16,48300.0
도원동,2022-07-20,4324.0
도원동,2022-07-23,42950.0
도원동,2022-07-25,53000.0
도원동,2022-07-28,53300.0
도원동,2022-07-29,59000.0
도원동,2022-08-01,70000.0
도원동,2022-08-05,59850.0
도원동,2022-08-06,44000.0
도원동,2022-08-11,50000.0
도원동,2022-08-29,48300.0
도원동,2022-08-30,70000.0
도원동,2022-09-04,43000.0
도원동,2022-09-07,45000.0
도원동,2022-09-13,20000.0
도원동,2022-09-14,50000.0
도원동,2022-09-17,57500.0
도원동,2022-09-24,42000.0
도원동,2022-09-27,44100.0
도원동,2022-09-30,65000.0
도원동,2022-10-04,75000.0
도원동,2022-10-11,63000.0
도원동,2022-10-15,74000.0
도원동,2022-10-25,55000.0
도원동,2022-10-27,63000.0
도원동,2022-10-28,64250.0
도원동,2022-11-01,19000.0
도원동,2022-11-10,19400.0
도원동,2022-11-14,20000.0
도원동,2022-11-22,4324.0
도원동,2022-12-01,73000.0
도원동,2022-12-02,50000.0
도원동,2022-12-05,48000.0
도원동,2022-12-07,60000.0
도원동,2022-12-09,45000.0
도원동,2022-12-11,51000.0
도원동,2022-12-12,50000.0
도원동,2022-12-15,68000.0
도원동,2022-12-17,70333.33333333333
도원동,2022-12-19,40000.0
도원동,2022-12-21,43000.0
도원동,2022-12-22,70000.0
도원동,2022-12-26,19000.0
도원동,2022-12-30,56000.0
도원동,2023-01-02,20000.0
도원동,2023-01-03,40000.0
도원동,2023-01-08,49000.0
도원동,2023-01-12,44500.0
도원동,2023-01-14,50400.0
도원동,2023-01-18,27362.0
도원동,2023-01-26,53900.0
도원동,2023-01-27,42000.0
도화동,2022-01-01,44100.0
도화동,2022-01-02,45150.0
도화동,2022-01-03,48300.0
도화동,2022-01-06,44383.333333333336
도화동,2022-01-07,48937.5
도화동,2022-01-08,43942.857142857145
도화동,2022-01-10,59166.666666666664
도화동,2022-01-11,30000.0
도화동,2022-01-12,40850.0
도화동,2022-01-13,52850.0
도화동,2022-01-14,42000.0
도화동,2022-01-15,44709.28571428572
도화동,2022-01-17,35437.5
도화동,2022-01-18,51000.0
도화동,2022-01-19,37450.0
도화동,2022-01-20,32375.0
도화동,2022-01-21,35350.0
도화동,2022-01-22,37590.0
도화동,2022-01-23,70000.0
도화동,2022-01-24,44050.0
도화동,2022-01-25,45000.0
도화동,2022-01-26,31500.0
도화동,2022-01-27,44100.0
도화동,2022-01-28,57500.0
도화동,2022-01-29,53550.0
도화동,2022-01-30,51450.0
도화동,2022-02-03,48300.0
도화동,2022-02-04,38210.0
도화동,2022-02-05,45070.0
도화동,2022-02-07,58750.0
도화동,2022-02-08,50190.0
도화동,2022-02-09,47880.0
도화동,2022-02-11,47775.0
도화동,2022-02-12,51025.0
도화동,2022-02-13,60000.0
도화동,2022-02-14,89000.0
도화동,2022-02-15,53326.666666666664
도화동,2022-02-16,40900.0
도화동,2022-02-17,45183.333333333336
도화동,2022-02-18,39481.25
도화동,2022-02-19,52680.0
도화동,2022-02-21,48317.5
도화동,2022-02-22,56700.0
도화동,2022-02-23,52000.0
도화동,2022-02-25,35700.0
도화동,2022-02-26,48470.0
도화동,2022-02-27,45000.0
도화동,2022-02-28,72000.0
도화동,2022-03-02,53166.666666666664
도화동,2022-03-03,70000.0
도화동,2022-03-04,44865.0
도화동,2022-03-05,42415.0
도화동,2022-03-06,60000.0
도화동,2022-03-07,21000.0
도화동,2022-03-09,52500.0
도화동,2022-03-10,70000.0
도화동,2022-03-11,50000.0
도화동,2022-03-12,59006.666666666664
도화동,2022-03-14,53775.0
도화동,2022-03-15,90000.0
도화동,2022-03-16,18900.0
도화동,2022-03-17,49016.666666666664
도화동,2022-03-18,37000.0
도화동,2022-03-19,48875.0
도화동,2022-03-20,55500.0
도화동,2022-03-21,40369.8
도화동,2022-03-22,43000.0
도화동,2022-03-23,55000.0
도화동,2022-03-24,81000.0
도화동,2022-03-25,44033.333333333336
도화동,2022-03-26,55060.0
도화동,2022-03-30,39900.0
도화동,2022-03-31,53000.0
도화동,2022-04-02,59193.75
도화동,2022-04-05,16325.0
도화동,2022-04-06,22387.5
도화동,2022-04-07,44475.0
도화동,2022-04-08,44141.666666666664
도화동,2022-04-09,48566.666666666664
도화동,2022-04-10,50400.0
도화동,2022-04-11,51450.0
도화동,2022-04-12,60800.0
도화동,2022-04-13,80000.0
도화동,2022-04-15,48750.0
도화동,2022-04-16,45698.333333333336
도화동,2022-04-18,45500.0
도화동,2022-04-19,71166.66666666667
도화동,2022-04-20,47000.0
도화동,2022-04-21,44000.0
도화동,2022-04-22,50475.0
도화동,2022-04-23,50000.0
도화동,2022-04-25,45000.0
도화동,2022-04-26,36500.0
도화동,2022-04-27,51000.0
도화동,2022-04-28,75000.0
도화동,2022-04-29,38325.0
도화동,2022-04-30,55000.0
도화동,2022-05-02,41842.666666666664
도화동,2022-05-03,51400.0
도화동,2022-05-04,53500.0
도화동,2022-05-05,47850.0
도화동,2022-05-06,37800.0
도화동,2022-05-07,60000.0
도화동,2022-05-09,64400.0
도화동,2022-05-11,123000.0
도화동,2022-05-12,51000.0
도화동,2022-05-13,66000.0
도화동,2022-05-14,43000.0
도화동,2022-05-16,6000.0
도화동,2022-05-17,60487.5
도화동,2022-05-18,53750.0
도화동,2022-05-19,58583.333333333336
도화동,2022-05-20,48200.0
도화동,2022-05-21,45207.5
도화동,2022-05-23,42233.333333333336
도화동,2022-05-24,46750.0
도화동,2022-05-25,46833.333333333336
도화동,2022-05-26,68200.0
도화동,2022-05-27,52916.666666666664
도화동,2022-05-29,42000.0
도화동,2022-05-30,15000.0
도화동,2022-05-31,36750.0
도화동,2022-06-02,43050.0
도화동,2022-06-03,65000.0
도화동,2022-06-04,37200.0
도화동,2022-06-06,61737.5
도화동,2022-06-07,32173.0
도화동,2022-06-08,100000.0
도화동,2022-06-09,54600.0
도화동,2022-06-10,63000.0
도화동,2022-06-11,52080.0
도화동,2022-06-13,23000.0
도화동,2022-06-14,62333.333333333336
도화동,2022-06-15,47533.333333333336
도화동,2022-06-16,50000.0
도화동,2022-06-17,44000.0
도화동,2022-06-18,59375.0
도화동,2022-06-20,90000.0
도화동,2022-06-21,35000.0
도화동,2022-06-22,57750.0
도화동,2022-06-23,37000.0
도화동,2022-06-24,60283.333333333336
도화동,2022-06-25,46555.833333333336
도화동,2022-06-26,15750.0
도화동,2022-06-27,69500.0
도화동,2022-06-29,56500.0
도화동,2022-06-30,50333.333333333336
도화동,2022-07-01,60750.0
도화동,2022-07-02,49000.0
도화동,2022-07-04,55700.0
도화동,2022-07-05,39883.333333333336
도화동,2022-07-07,48300.0
도화동,2022-07-08,20512.5
도화동,2022-07-09,53200.0
도화동,2022-07-11,41000.0
도화동,2022-07-12,68250.0
도화동,2022-07-13,33600.0
도화동,2022-07-15,50000.0
도화동,2022-07-16,54754.166666666664
도화동,2022-07-18,29550.0
도화동,2022-07-20,60000.0
도화동,2022-07-21,50000.0
도화동,2022-07-22,51630.0
도화동,2022-07-23,51537.5
도화동,2022-07-25,21750.0
도화동,2022-07-27,15000.0
도화동,2022-07-28,73000.0
도화동,2022-07-30,51410.0
도화동,2022-08-01,33750.0
도화동,2022-08-02,42000.0
도화동,2022-08-04,17350.0
도화동,2022-08-05,34300.0
도화동,2022-08-06,48300.0
도화동,2022-08-08,63000.0
도화동,2022-08-09,37000.0
도화동,2022-08-12,32500.0
도화동,2022-08-13,46950.0
도화동,2022-08-16,65000.0
도화동,2022-08-17,62000.0
도화동,2022-08-19,63000.0
도화동,2022-08-20,45587.5
도화동,2022-08-21,72333.33333333333
도화동,2022-08-22,47925.0
도화동,2022-08-23,42000.0
도화동,2022-08-24,33850.0
도화동,2022-08-25,42000.0
도화동,2022-08-27,50166.666666666664
도화동,2022-08-29,47000.0
도화동,2022-08-31,47460.0
도화동,2022-09-01,53000.0
도화동,2022-09-02,41333.333333333336
도화동,2022-09-03,51666.666666666664
도화동,2022-09-06,3019.0
도화동,2022-09-07,20000.0
도화동,2022-09-08,57087.5
도화동,2022-09-09,60900.0
도화동,2022-09-13,36500.0
도화동,2022-09-14,15000.0
도화동,2022-09-15,34000.0
도화동,2022-09-16,52500.0
도화동,2022-09-17,37069.0
도화동,2022-09-20,42739.4
