SGG_NM,CNTRCT_DE,RENT_GTN,RENT_FEE
광진구,2022-04-20,28333.333333333332,78.16666666666667
광진구,2022-04-21,9757.142857142857,70.71428571428571
광진구,2022-04-22,9333.333333333334,116.0
광진구,2022-04-23,23444.444444444445,120.0
광진구,2022-04-25,20428.571428571428,155.0
광진구,2022-04-26,16000.0,152.5
광진구,2022-04-27,26333.333333333332,125.0
광진구,2022-04-28,11714.285714285714,128.85714285714286
광진구,2022-04-29,19706.666666666668,89.16666666666667
광진구,2022-04-30,16071.42857142857,81.0
광진구,2022-05-02,19555.555555555555,63.111111111111114
광진구,2022-05-03,27600.0,76.6
광진구,2022-05-04,50500.0,85.0
광진구,2022-05-05,3500.0,75.75
광진구,2022-05-06,19200.0,69.83333333333333
광진구,2022-05-07,18375.0,152.875
광진구,2022-05-08,300.0,45.0
광진구,2022-05-09,19285.714285714286,139.0
광진구,2022-05-10,15000.0,101.0
광진구,2022-05-11,20166.666666666668,124.16666666666667
광진구,2022-05-12,34666.666666666664,117.5
광진구,2022-05-13,21300.0,93.88888888888889
광진구,2022-05-14,18400.0,76.3
광진구,2022-05-16,25150.0,97.3
광진구,2022-05-17,50000.0,60.0
광진구,2022-05-18,19800.0,68.0
광진구,2022-05-19,34200.0,97.6
광진구,2022-05-20,19166.666666666668,106.0
광진구,2022-05-21,34291.666666666664,121.58333333333333
광진구,2022-05-22,3700.0,78.0
광진구,2022-05-23,16400.0,120.2
광진구,2022-05-24,17387.5,60.0
광진구,2022-05-25,10181.818181818182,82.0
광진구,2022-05-26,37181.818181818184,125.18181818181819
광진구,2022-05-27,8381.714285714286,48.285714285714285
광진구,2022-05-28,25333.333333333332,85.33333333333333
광진구,2022-05-30,15505.0,97.6
광진구,2022-05-31,24500.0,108.5
광진구,2022-06-01,14833.333333333334,125.0
광진구,2022-06-02,7078.666666666667,64.22222222222223
광진구,2022-06-03,19900.666666666668,102.91666666666667
광진구,2022-06-04,16954.545454545456,72.36363636363636
광진구,2022-06-06,20071.428571428572,63.142857142857146
광진구,2022-06-07,23710.666666666668,82.83333333333333
광진구,2022-06-08,21600.0,122.4
광진구,2022-06-09,17333.333333333332,84.0
광진구,2022-06-10,825.0,63.75
광진구,2022-06-11,23611.11111111111,86.44444444444444
광진구,2022-06-12,35000.0,93.33333333333333
광진구,2022-06-13,38800.0,161.5
광진구,2022-06-14,5000.0,106.0
광진구,2022-06-15,24971.81818181818,104.54545454545455
광진구,2022-06-16,18333.333333333332,71.0
광진구,2022-06-17,31666.666666666668,77.66666666666667
광진구,2022-06-18,25000.0,164.2
광진구,2022-06-19,10000.0,560.0
광진구,2022-06-20,17153.846153846152,99.38461538461539
광진구,2022-06-21,3000.0,180.0
광진구,2022-06-22,15000.0,42.0
광진구,2022-06-23,25250.0,80.0
광진구,2022-06-24,19958.333333333332,84.0
광진구,2022-06-25,26090.0,102.7
광진구,2022-06-27,12600.0,102.4
광진구,2022-06-28,13318.181818181818,132.8181818181818
광진구,2022-06-29,8115.384615384615,81.46153846153847
광진구,2022-06-30,2416.6666666666665,95.0
광진구,2022-07-01,18416.666666666668,52.5
광진구,2022-07-02,10600.0,108.4
광진구,2022-07-03,40000.0,69.0
광진구,2022-07-04,5834.5,89.33333333333333
광진구,2022-07-05,5700.0,71.0
광진구,2022-07-06,18428.571428571428,82.28571428571429
광진구,2022-07-07,9000.0,70.2
광진구,2022-07-08,13333.333333333334,243.33333333333334
광진구,2022-07-09,14107.142857142857,120.07142857142857
광진구,2022-07-11,32425.0,138.75
광진구,2022-07-12,16766.666666666668,145.66666666666666
광진구,2022-07-13,18017.14285714286,55.285714285714285
광진구,2022-07-14,6500.0,45.0
광진구,2022-07-15,16255.555555555555,144.22222222222223
광진구,2022-07-16,29571.428571428572,96.0
광진구,2022-07-18,13087.5,88.75
광진구,2022-07-19,19850.0,86.0
광진구,2022-07-20,11818.181818181818,82.81818181818181
광진구,2022-07-21,29578.571428571428,153.28571428571428
광진구,2022-07-22,28000.0,94.0
광진구,2022-07-23,19560.0,92.0
광진구,2022-07-24,30000.0,82.0
광진구,2022-07-25,13000.0,83.81818181818181
광진구,2022-07-26,17910.0,101.6
광진구,2022-07-27,4540.0,118.4
광진구,2022-07-28,2000.0,76.5
광진구,2022-07-29,13000.0,64.0
광진구,2022-07-30,7666.666666666667,86.83333333333333
광진구,2022-08-01,3833.3333333333335,97.33333333333333
광진구,2022-08-02,8000.0,80.6
광진구,2022-08-03,13000.0,87.22222222222223
광진구,2022-08-04,24900.0,61.6
광진구,2022-08-05,12000.0,59.25
광진구,2022-08-06,26111.11111111111,99.88888888888889
광진구,2022-08-07,7150.0,91.5
광진구,2022-08-08,13500.0,119.5
광진구,2022-08-09,29800.0,81.6
광진구,2022-08-10,16150.0,91.2
광진구,2022-08-11,15500.0,55.333333333333336
광진구,2022-08-12,15268.0,103.33333333333333
광진구,2022-08-13,14562.5,84.375
광진구,2022-08-14,60000.0,70.0
광진구,2022-08-15,29025.0,57.0
광진구,2022-08-16,22833.333333333332,100.0
광진구,2022-08-17,16833.333333333332,93.66666666666667
광진구,2022-08-18,12277.777777777777,97.77777777777777
광진구,2022-08-19,6000.0,53.77777777777778
광진구,2022-08-20,20025.0,58.05
광진구,2022-08-21,10000.0,160.0
광진구,2022-08-22,20344.444444444445,60.333333333333336
광진구,2022-08-23,11327.272727272728,111.45454545454545
광진구,2022-08-24,24000.0,150.8181818181818
광진구,2022-08-25,31238.88888888889,86.88888888888889
광진구,2022-08-26,15927.777777777777,63.888888888888886
광진구,2022-08-27,29343.75,90.1875
광진구,2022-08-29,8000.0,76.85714285714286
광진구,2022-08-30,5611.111111111111,81.77777777777777
광진구,2022-08-31,28200.0,59.6
광진구,2022-09-01,15366.666666666666,88.33333333333333
광진구,2022-09-02,25333.333333333332,91.83333333333333
광진구,2022-09-03,30041.666666666668,98.25
광진구,2022-09-04,16312.5,178.75
광진구,2022-09-05,21687.5,101.625
광진구,2022-09-06,20555.555555555555,135.11111111111111
광진구,2022-09-07,28500.0,114.8
광진구,2022-09-08,24000.0,65.0
광진구,2022-09-10,60000.0,105.0
광진구,2022-09-12,15000.0,95.33333333333333
광진구,2022-09-13,8500.0,85.66666666666667
광진구,2022-09-14,25068.18181818182,87.72727272727273
광진구,2022-09-15,18060.0,100.06666666666666
광진구,2022-09-16,15545.454545454546,103.36363636363636
광진구,2022-09-17,21997.36842105263,65.52631578947368
광진구,2022-09-18,38666.666666666664,63.333333333333336
광진구,2022-09-19,22510.0,84.0
광진구,2022-09-20,16757.14285714286,89.42857142857143
광진구,2022-09-21,19590.0,116.6
광진구,2022-09-22,20380.0,82.6
광진구,2022-09-23,31466.666666666668,62.22222222222222
광진구,2022-09-24,14647.823529411764,97.82352941176471
광진구,2022-09-25,1000.0,67.0
광진구,2022-09-26,37109.09090909091,137.36363636363637
광진구,2022-09-27,41600.0,55.0
광진구,2022-09-28,13944.444444444445,78.22222222222223
광진구,2022-09-29,17000.0,75.42857142857143
광진구,2022-09-30,29954.545454545456,91.36363636363636
광진구,2022-10-01,17750.0,73.0
광진구,2022-10-02,30000.0,50.0
광진구,2022-10-03,9750.0,118.75
광진구,2022-10-04,13210.0,63.45
광진구,2022-10-05,22245.88888888889,94.44444444444444
광진구,2022-10-06,15306.666666666666,123.53333333333333
광진구,2022-10-07,7970.0,80.1
광진구,2022-10-08,39460.0,67.33333333333333
광진구,2022-10-09,52500.0,55.0
광진구,2022-10-10,30200.0,48.4
광진구,2022-10-11,8318.181818181818,99.45454545454545
광진구,2022-10-12,20636.363636363636,86.18181818181819
광진구,2022-10-13,20590.0,117.3
광진구,2022-10-14,35470.0,119.7
광진구,2022-10-15,22480.76923076923,93.23076923076923
광진구,2022-10-17,33280.0,105.2
광진구,2022-10-18,24666.666666666668,123.0
광진구,2022-10-19,62300.0,135.0
광진구,2022-10-20,18187.5,133.125
광진구,2022-10-21,19625.0,85.0
광진구,2022-10-22,30875.0,94.75
광진구,2022-10-23,50000.0,270.0
광진구,2022-10-24,2833.3333333333335,65.66666666666667
광진구,2022-10-25,23475.0,119.25
광진구,2022-10-26,19250.0,97.75
광진구,2022-10-27,24887.5,118.5
광진구,2022-10-28,18687.5,82.75
광진구,2022-10-29,33666.666666666664,118.66666666666667
광진구,2022-10-31,9642.857142857143,99.0
광진구,2022-11-01,8571.42857142857,67.0
광진구,2022-11-02,12300.0,64.9
광진구,2022-11-03,7136.363636363636,71.81818181818181
광진구,2022-11-04,19772.727272727272,82.18181818181819
광진구,2022-11-05,19941.176470588234,89.05882352941177
광진구,2022-11-06,63000.0,55.0
광진구,2022-11-07,5466.666666666667,98.16666666666667
광진구,2022-11-08,21970.833333333332,71.0
광진구,2022-11-09,18066.666666666668,86.66666666666667
광진구,2022-11-10,16166.666666666666,90.33333333333333
광진구,2022-11-11,16142.857142857143,72.42857142857143
광진구,2022-11-12,20773.333333333332,84.06666666666666
광진구,2022-11-13,1000.0,60.0
광진구,2022-11-14,19314.0,98.6
광진구,2022-11-15,7570.0,137.0
광진구,2022-11-16,22187.5,105.875
광진구,2022-11-17,10333.333333333334,89.66666666666667
광진구,2022-11-18,9807.692307692309,85.6923076923077
광진구,2022-11-19,8900.0,101.0
광진구,2022-11-21,6000.0,80.83333333333333
광진구,2022-11-22,19000.0,80.77777777777777
광진구,2022-11-23,6850.0,213.3
광진구,2022-11-24,14307.692307692309,76.84615384615384
광진구,2022-11-25,3150.0,85.25
광진구,2022-11-26,10704.545454545454,97.18181818181819
광진구,2022-11-28,13111.111111111111,93.55555555555556
광진구,2022-11-29,8600.0,75.6
광진구,2022-11-30,16153.846153846154,84.46153846153847
광진구,2022-12-01,33812.5,92.125
광진구,2022-12-02,21555.555555555555,76.66666666666667
광진구,2022-12-03,23800.0,58.8
광진구,2022-12-04,28000.0,180.0
광진구,2022-12-05,4777.777777777777,62.111111111111114
광진구,2022-12-06,20009.090909090908,82.0
광진구,2022-12-07,24805.555555555555,92.66666666666667
광진구,2022-12-08,3933.3333333333335,91.11111111111111
광진구,2022-12-09,11083.333333333334,122.66666666666667
광진구,2022-12-10,13106.25,86.375
광진구,2022-12-11,2400.0,106.75
광진구,2022-12-12,19242.85714285714,80.42857142857143
광진구,2022-12-13,23814.285714285714,82.28571428571429
